,gameid,teamname,gamelength,result,game,patch,playoffs,ckpm,side,ban1,ban2,ban3,ban4,ban5,teamkills,teamdeaths,firstblood,team kpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
43343,ESPORTSTMNT02_2660207,paiN Gaming,1614,1,1,12.05,0,0.7435,Red,Xin Zhao,Volibear,Veigar,Tryndamere,Camille,16,4,1.0,0.5948,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,4.0,0.0,1.0,6.0,5.0,1.0,0.0,41439.0,1540.4833,2112.7509,1516.6171,91.0,3.3829,40.0,1.487,43.0,216.0,8.0297,53706,35865.0,1333.2714,48250.0,0.178305,,751.0,192.0,,,35.0558,15207.0,17922.0,318.0,14651.0,18265.0,320.0,556.0,-343.0,-2.0,1.0,1.0,0.0,0.0,0.0,1.0,25619.0,29590.0,518.0,24165.0,29446.0,498.0,1454.0,144.0,20.0,4.0,7.0,3.0,3.0,7.0,4.0
43798,ESPORTSTMNT02_2660440,KaBuM! e-Sports,2194,0,1,12.05,0,1.6955,Blue,Zeri,Caitlyn,Hecarim,Alistar,Ryze,31,31,0.0,0.8478,1.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,6.0,8.0,1.0,1.0,6.0,0.0,0.0,1.0,126312.0,3454.2935,4352.4066,3522.6071,139.0,3.8013,69.0,1.887,55.0,331.0,9.052,68672,44915.0,1228.3045,67695.0,0.0902389,,777.0,219.0,,,27.2379,16573.0,18832.0,327.0,15994.0,18473.0,313.0,579.0,359.0,14.0,4.0,6.0,3.0,3.0,3.0,4.0,26183.0,30432.0,488.0,25380.0,30625.0,473.0,803.0,-193.0,15.0,8.0,12.0,8.0,8.0,7.0,8.0
43799,ESPORTSTMNT02_2660440,Netshoes Miners,2194,1,1,12.05,0,1.6955,Red,Lee Sin,Vex,Jayce,Trundle,Jarvan IV,31,31,1.0,0.8478,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,8.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,125119.0,3421.6682,4372.8624,4530.0547,124.0,3.3911,56.0,1.5314,64.0,255.0,6.9736,70355,46598.0,1274.33,61850.0,-0.0902389,,788.0,234.0,,,27.949,15994.0,18473.0,313.0,16573.0,18832.0,327.0,-579.0,-359.0,-14.0,3.0,3.0,4.0,4.0,6.0,3.0,25380.0,30625.0,473.0,26183.0,30432.0,488.0,-803.0,193.0,-15.0,8.0,7.0,8.0,8.0,12.0,8.0
43846,ESPORTSTMNT02_2660501,Rensga eSports,1899,1,1,12.05,0,0.8215,Blue,Renekton,Gwen,Aphelios,Lee Sin,Hecarim,12,14,0.0,0.3791,0.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0,7.0,2.0,1.0,0.0,65731.0,2076.8088,3042.0537,2548.594,100.0,3.1596,50.0,1.5798,50.0,228.0,7.2038,55094,34346.0,1085.1817,48550.0,0.0124352,,724.0,217.0,,,29.7314,14907.0,18494.0,315.0,15741.0,18087.0,281.0,-834.0,407.0,34.0,1.0,0.0,3.0,3.0,5.0,1.0,23701.0,29322.0,507.0,22576.0,27987.0,446.0,1125.0,1335.0,61.0,1.0,0.0,3.0,3.0,5.0,1.0
43847,ESPORTSTMNT02_2660501,INTZ,1899,0,1,12.05,0,0.8215,Red,Zeri,Jinx,Ryze,Twisted Fate,Ahri,14,12,1.0,0.4423,1.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,2.0,7.0,0.0,1.0,67798.0,2142.1169,2790.0158,2723.4123,93.0,2.9384,38.0,1.2006,40.0,215.0,6.793,49284,28536.0,901.6114,47950.0,-0.0124352,,696.0,147.0,,,26.6351,15741.0,18087.0,281.0,14907.0,18494.0,315.0,834.0,-407.0,-34.0,3.0,5.0,1.0,1.0,0.0,3.0,22576.0,27987.0,446.0,23701.0,29322.0,507.0,-1125.0,-1335.0,-61.0,3.0,5.0,1.0,1.0,0.0,3.0
43906,ESPORTSTMNT02_2660536,RED Canids,1518,0,1,12.05,0,1.0277,Blue,Ryze,Tryndamere,Zeri,Akali,Gwen,7,19,0.0,0.2767,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,8.0,0.0,1.0,6.0,7.0,0.0,1.0,28912.0,1142.7668,2867.3913,1784.1502,63.0,2.4901,23.0,0.9091,37.0,155.0,6.1265,44913,28051.0,1108.7352,42883.0,-0.0869255,,657.0,177.0,,,32.9644,15222.0,17638.0,319.0,15922.0,17771.0,318.0,-700.0,-133.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,23754.0,27515.0,489.0,27093.0,30733.0,513.0,-3339.0,-3218.0,-24.0,2.0,3.0,7.0,7.0,12.0,2.0
43907,ESPORTSTMNT02_2660536,Flamengo Esports,1518,1,1,12.05,0,1.0277,Red,Renata Glasc,Diana,Caitlyn,Camille,Vex,19,7,1.0,0.751,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,4.0,1.0,0.0,7.0,6.0,1.0,0.0,51744.0,2045.2174,2069.5257,2030.3953,81.0,3.2016,22.0,0.8696,33.0,157.0,6.2055,50601,33739.0,1333.5573,46780.0,0.0869255,,638.0,168.0,,,31.8577,15922.0,17771.0,318.0,15222.0,17638.0,319.0,700.0,133.0,-1.0,2.0,4.0,1.0,1.0,1.0,2.0,27093.0,30733.0,513.0,23754.0,27515.0,489.0,3339.0,3218.0,24.0,7.0,12.0,2.0,2.0,3.0,7.0
43966,ESPORTSTMNT02_2660574,paiN Gaming,2333,1,1,12.05,0,1.003,Blue,Twisted Fate,LeBlanc,Hecarim,Jinx,Kai'Sa,22,17,1.0,0.5658,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,5.0,9.0,1.0,0.0,87220.0,2243.1204,3300.7715,2806.5752,136.0,3.4976,75.0,1.9288,54.0,330.0,8.4869,74233,49058.0,1261.6717,67183.0,0.0603068,,973.0,237.0,,,31.1187,14804.0,17045.0,309.0,16266.0,18275.0,321.0,-1462.0,-1230.0,-12.0,1.0,4.0,3.0,3.0,5.0,2.0,23331.0,28097.0,497.0,25161.0,28943.0,524.0,-1830.0,-846.0,-27.0,2.0,5.0,4.0,4.0,6.0,3.0
43967,ESPORTSTMNT02_2660574,LOUD,2333,0,1,12.05,0,1.003,Red,Jayce,Lee Sin,Xin Zhao,Leona,Alistar,17,23,0.0,0.4372,1.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,8.0,1.0,1.0,9.0,5.0,0.0,1.0,88581.0,2278.1226,2986.9353,3607.201,163.0,4.192,64.0,1.6459,88.0,320.0,8.2297,66206,41031.0,1055.2336,63250.0,-0.0603068,,983.0,242.0,,,31.5045,16266.0,18275.0,321.0,14804.0,17045.0,309.0,1462.0,1230.0,12.0,3.0,5.0,2.0,1.0,4.0,3.0,25161.0,28943.0,524.0,23331.0,28097.0,497.0,1830.0,846.0,27.0,4.0,6.0,3.0,2.0,5.0,4.0
44050,ESPORTSTMNT02_2660639,Liberty,2354,1,1,12.05,0,0.4843,Blue,Ahri,Xin Zhao,Ryze,Sylas,LeBlanc,14,5,0.0,0.3568,0.0,5.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,11.0,7.0,0.0,0.0,1.0,6.0,5.0,0.0,51193.0,1304.8343,2838.8615,2384.2481,133.0,3.39,94.0,2.3959,57.0,323.0,8.2328,69676,44287.0,1128.8105,63675.0,-0.0113215,,1206.0,260.0,,,37.3662,14117.0,16900.0,290.0,15546.0,17252.0,318.0,-1429.0,-352.0,-28.0,1.0,3.0,2.0,2.0,1.0,1.0,22081.0,28565.0,474.0,24101.0,28769.0,526.0,-2020.0,-204.0,-52.0,3.0,8.0,2.0,2.0,1.0,3.0
44051,ESPORTSTMNT02_2660639,FURIA,2354,0,1,12.05,0,0.4843,Red,Zeri,Caitlyn,Lee Sin,Camille,Malphite,5,14,1.0,0.1274,1.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,11.0,1.0,1.0,6.0,1.0,0.0,5.0,80883.0,2061.5888,1916.6355,1988.3093,188.0,4.7918,58.0,1.4783,66.0,332.0,8.4622,66830,41441.0,1056.2702,64400.0,0.0113215,,1352.0,253.0,,,40.9091,15546.0,17252.0,318.0,14117.0,16900.0,290.0,1429.0,352.0,28.0,2.0,1.0,1.0,1.0,3.0,2.0,24101.0,28769.0,526.0,22081.0,28565.0,474.0,2020.0,204.0,52.0,2.0,1.0,3.0,3.0,8.0,2.0
48358,ESPORTSTMNT03_2651434,paiN Gaming,1861,1,1,12.05,0,0.8383,Blue,Thresh,Yone,Caitlyn,Rakan,Alistar,17,9,0.0,0.5481,1.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,3.0,1.0,1.0,6.0,5.0,1.0,0.0,43242.0,1394.1537,2723.7614,2133.0467,116.0,3.7399,47.0,1.5153,48.0,263.0,8.4793,60685,40325.0,1300.1075,56320.0,0.0928051,,850.0,211.0,,,34.2074,16208.0,17500.0,295.0,15906.0,16709.0,296.0,302.0,791.0,-1.0,5.0,8.0,4.0,4.0,7.0,5.0,24287.0,29267.0,506.0,25878.0,28652.0,513.0,-1591.0,615.0,-7.0,5.0,8.0,5.0,5.0,8.0,5.0
48359,ESPORTSTMNT03_2651434,Rensga eSports,1861,0,1,12.05,0,0.8383,Red,Lee Sin,Jayce,Zeri,Renekton,Jax,9,17,1.0,0.2902,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,9.0,0.0,0.0,5.0,6.0,0.0,1.0,49968.0,1611.0048,1988.3826,2098.7426,112.0,3.611,48.0,1.5476,43.0,222.0,7.1574,52641,32281.0,1040.763,51325.0,-0.0928051,,842.0,220.0,,,34.2397,15906.0,16709.0,296.0,16208.0,17500.0,295.0,-302.0,-791.0,1.0,4.0,7.0,5.0,5.0,8.0,4.0,25878.0,28652.0,513.0,24287.0,29267.0,506.0,1591.0,-615.0,7.0,5.0,8.0,5.0,5.0,8.0,5.0
48454,ESPORTSTMNT03_2651447,FURIA,1782,0,1,12.05,0,0.6397,Blue,Jayce,Lee Sin,LeBlanc,Yuumi,Viego,3,16,0.0,0.101,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,1.0,1.0,8.0,6.0,0.0,1.0,38342.0,1290.9764,2580.4714,2052.1212,121.0,4.0741,41.0,1.3805,47.0,241.0,8.1145,46370,26816.0,902.8956,44800.0,-0.0925212,,732.0,221.0,,,32.0875,14914.0,17955.0,324.0,15107.0,18237.0,317.0,-193.0,-282.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,23996.0,28012.0,497.0,24051.0,28958.0,490.0,-55.0,-946.0,7.0,1.0,2.0,2.0,2.0,3.0,1.0
48455,ESPORTSTMNT03_2651447,KaBuM! e-Sports,1782,1,1,12.05,0,0.6397,Red,Caitlyn,Hecarim,Ryze,Volibear,Alistar,16,3,1.0,0.5387,1.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,8.0,3.0,0.0,0.0,6.0,8.0,1.0,0.0,51232.0,1724.9832,2383.8384,2114.1751,107.0,3.6027,55.0,1.8519,48.0,246.0,8.2828,55858,36304.0,1222.3569,49146.0,0.0925212,,781.0,155.0,,,31.5152,15107.0,18237.0,317.0,14914.0,17955.0,324.0,193.0,282.0,-7.0,1.0,1.0,0.0,0.0,0.0,1.0,24051.0,28958.0,490.0,23996.0,28012.0,497.0,55.0,946.0,-7.0,2.0,3.0,1.0,1.0,2.0,2.0
48538,ESPORTSTMNT03_2651460,Flamengo Esports,1653,0,1,12.05,0,0.6897,Blue,Xin Zhao,Caitlyn,Zeri,Gnar,Aatrox,4,15,0.0,0.1452,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,1.0,0.0,5.0,7.0,0.0,1.0,35445.0,1286.5699,2593.176,2068.0581,85.0,3.0853,24.0,0.8711,37.0,151.0,5.4809,42060,23821.0,864.6461,41435.0,-0.152182,,697.0,164.0,,,31.2523,15816.0,18375.0,305.0,17047.0,17347.0,303.0,-1231.0,1028.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,23658.0,29092.0,493.0,25535.0,28782.0,504.0,-1877.0,310.0,-11.0,3.0,5.0,3.0,3.0,5.0,3.0
48539,ESPORTSTMNT03_2651460,Liberty,1653,1,1,12.05,0,0.6897,Red,Leona,Jinx,Kai'Sa,Rakan,Gwen,15,4,1.0,0.5445,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,3.0,0.0,1.0,7.0,5.0,1.0,0.0,51143.0,1856.3702,2104.8639,1960.2904,83.0,3.0127,41.0,1.4882,39.0,217.0,7.8766,53688,35449.0,1286.7151,48260.0,0.152182,,711.0,202.0,,,33.1397,17047.0,17347.0,303.0,15816.0,18375.0,305.0,1231.0,-1028.0,-2.0,2.0,4.0,2.0,2.0,3.0,2.0,25535.0,28782.0,504.0,23658.0,29092.0,493.0,1877.0,-310.0,11.0,3.0,5.0,3.0,3.0,5.0,3.0
48598,ESPORTSTMNT03_2651473,INTZ,2457,0,1,12.05,0,0.7082,Blue,Diana,Galio,Vex,Jayce,Syndra,15,14,0.0,0.3663,1.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,9.0,0.0,0.0,4.0,3.0,0.0,2.0,74400.0,1816.8498,2870.1099,3017.4115,189.0,4.6154,69.0,1.685,71.0,391.0,9.5482,66920,40481.0,988.547,64350.0,0.0202813,,956.0,230.0,,,28.9621,15201.0,18470.0,338.0,15158.0,17891.0,332.0,43.0,579.0,6.0,0.0,0.0,1.0,1.0,3.0,0.0,23852.0,28963.0,528.0,23156.0,28620.0,517.0,696.0,343.0,11.0,1.0,2.0,2.0,2.0,4.0,1.0
48599,ESPORTSTMNT03_2651473,RED Canids,2457,1,1,12.05,0,0.7082,Red,Caitlyn,Jinx,Zeri,Xin Zhao,Camille,14,15,1.0,0.3419,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,9.0,4.0,1.0,1.0,3.0,4.0,2.0,0.0,89136.0,2176.7033,2628.4982,2872.9426,144.0,3.5165,94.0,2.2955,59.0,312.0,7.619,70163,43724.0,1067.7411,63058.0,-0.0202813,,976.0,274.0,,,30.525,15158.0,17891.0,332.0,15201.0,18470.0,338.0,-43.0,-579.0,-6.0,1.0,3.0,0.0,0.0,0.0,1.0,23156.0,28620.0,517.0,23852.0,28963.0,528.0,-696.0,-343.0,-11.0,2.0,4.0,1.0,1.0,2.0,2.0
48694,ESPORTSTMNT03_2651501,LOUD,1898,0,1,12.05,0,0.8535,Blue,Tryndamere,Vex,Lee Sin,Viego,Xin Zhao,6,21,0.0,0.1897,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,9.0,0.0,0.0,3.0,3.0,0.0,2.0,37074.0,1171.9916,2904.784,2001.6228,109.0,3.4457,35.0,1.1064,46.0,220.0,6.9547,51736,30998.0,979.9157,50683.0,-0.155019,,850.0,159.0,,,31.8967,15425.0,17459.0,304.0,15189.0,18738.0,338.0,236.0,-1279.0,-34.0,2.0,3.0,1.0,1.0,0.0,2.0,23989.0,29020.0,506.0,23092.0,28777.0,512.0,897.0,243.0,-6.0,3.0,4.0,2.0,2.0,3.0,3.0
48695,ESPORTSTMNT03_2651501,Netshoes Miners,1898,1,1,12.05,0,0.8535,Red,Caitlyn,Jinx,Zoe,Syndra,Orianna,21,6,1.0,0.6639,1.0,5.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,65955.0,2084.9842,2107.9979,2018.5669,97.0,3.0664,38.0,1.2013,50.0,258.0,8.156,61992,41254.0,1304.1307,59200.0,0.155019,,819.0,257.0,,,34.0148,15189.0,18738.0,338.0,15425.0,17459.0,304.0,-236.0,1279.0,34.0,1.0,0.0,2.0,2.0,3.0,1.0,23092.0,28777.0,512.0,23989.0,29020.0,506.0,-897.0,-243.0,6.0,2.0,3.0,3.0,3.0,4.0,2.0
49330,ESPORTSTMNT03_2631752,Liberty,1512,1,1,12.05,0,0.9524,Blue,Gwen,Xin Zhao,Ryze,Camille,Tryndamere,17,7,0.0,0.6746,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,2.0,1.0,1.0,9.0,6.0,2.0,0.0,49168.0,1951.1111,2076.9048,2018.4127,78.0,3.0952,27.0,1.0714,29.0,185.0,7.3413,49444,32644.0,1295.3968,44718.0,0.179691,,646.0,149.0,,,31.5476,15491.0,17793.0,323.0,14911.0,16323.0,288.0,580.0,1470.0,35.0,2.0,3.0,2.0,2.0,5.0,2.0,25685.0,28670.0,495.0,24329.0,28507.0,479.0,1356.0,163.0,16.0,5.0,8.0,5.0,5.0,10.0,5.0
49331,ESPORTSTMNT03_2631752,INTZ,1512,0,1,12.05,0,0.9524,Red,Jinx,Kai'Sa,Viego,Twisted Fate,Galio,7,17,1.0,0.2778,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,6.0,9.0,0.0,2.0,35468.0,1407.4603,2608.6111,2070.6349,65.0,2.5794,23.0,0.9127,29.0,147.0,5.8333,39699,22899.0,908.6905,37345.0,-0.179691,,624.0,139.0,,,30.2778,14911.0,16323.0,288.0,15491.0,17793.0,323.0,-580.0,-1470.0,-35.0,2.0,5.0,2.0,2.0,3.0,2.0,24329.0,28507.0,479.0,25685.0,28670.0,495.0,-1356.0,-163.0,-16.0,5.0,10.0,5.0,5.0,8.0,5.0
49378,ESPORTSTMNT03_2631762,Rensga eSports,2408,0,1,12.05,0,1.3455,Blue,Lee Sin,Twisted Fate,Vex,Jinx,Kai'Sa,24,31,0.0,0.598,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,5.0,10.0,0.0,0.0,5.0,7.0,0.0,3.0,114915.0,2863.3306,3698.0731,2976.4535,130.0,3.2392,64.0,1.5947,55.0,316.0,7.8738,71997,46057.0,1147.5997,69098.0,-0.0492226,,996.0,184.0,,,29.402,16028.0,17180.0,288.0,16432.0,18492.0,300.0,-404.0,-1312.0,-12.0,2.0,2.0,4.0,3.0,4.0,2.0,24292.0,28923.0,488.0,25183.0,30632.0,512.0,-891.0,-1709.0,-24.0,3.0,3.0,5.0,4.0,4.0,3.0
49379,ESPORTSTMNT03_2631762,LOUD,2408,1,1,12.05,0,1.3455,Red,Yone,Akali,Yasuo,LeBlanc,Syndra,30,24,1.0,0.7475,1.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,10.0,5.0,1.0,1.0,7.0,5.0,3.0,0.0,115712.0,2883.1894,3640.3405,3496.8937,140.0,3.4884,56.0,1.3953,61.0,323.0,8.0482,78395,52455.0,1307.0183,72585.0,0.0492226,,851.0,266.0,,,27.8322,16432.0,18492.0,300.0,16028.0,17180.0,288.0,404.0,1312.0,12.0,3.0,4.0,2.0,2.0,2.0,4.0,25183.0,30632.0,512.0,24292.0,28923.0,488.0,891.0,1709.0,24.0,4.0,4.0,3.0,3.0,3.0,5.0
49450,ESPORTSTMNT03_2631796,Netshoes Miners,1998,0,1,12.05,0,1.5315,Blue,Hecarim,Caitlyn,Jayce,Zoe,Viktor,20,31,1.0,0.6006,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,1.0,9.0,3.0,0.0,2.0,92540.0,2778.979,3524.2643,3947.3874,111.0,3.3333,45.0,1.3514,60.0,235.0,7.0571,57639,35881.0,1077.5075,55945.0,-0.0675803,,675.0,210.0,,,26.5766,17537.0,17465.0,277.0,14811.0,16011.0,286.0,2726.0,1454.0,-9.0,8.0,12.0,2.0,2.0,4.0,8.0,28127.0,29235.0,475.0,24630.0,27386.0,473.0,3497.0,1849.0,2.0,11.0,15.0,6.0,6.0,15.0,11.0
49451,ESPORTSTMNT03_2631796,FURIA,1998,1,1,12.05,0,1.5315,Red,Tryndamere,Ryze,Vex,Camille,LeBlanc,31,20,0.0,0.9309,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,9.0,4.0,0.0,0.0,3.0,9.0,2.0,0.0,96891.0,2909.6396,3616.1562,3262.042,121.0,3.6336,60.0,1.8018,60.0,285.0,8.5586,67133,45375.0,1362.6126,59858.0,0.0675803,,779.0,210.0,,,29.6997,14811.0,16011.0,286.0,17537.0,17465.0,277.0,-2726.0,-1454.0,9.0,2.0,4.0,8.0,8.0,12.0,2.0,24630.0,27386.0,473.0,28127.0,29235.0,475.0,-3497.0,-1849.0,-2.0,6.0,15.0,11.0,11.0,15.0,6.0
49498,ESPORTSTMNT03_2631825,KaBuM! e-Sports,1867,1,1,12.05,0,1.0284,Blue,Caitlyn,Hecarim,Ryze,Alistar,Tahm Kench,20,12,1.0,0.6427,1.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,1.0,1.0,7.0,2.0,3.0,0.0,85669.0,2753.1548,2730.6267,2999.7429,112.0,3.5994,55.0,1.7675,50.0,285.0,9.1591,64252,43831.0,1408.602,56165.0,0.0882093,,902.0,225.0,,,36.2185,16096.0,17502.0,330.0,15106.0,17231.0,298.0,990.0,271.0,32.0,2.0,2.0,2.0,2.0,4.0,2.0,25764.0,28966.0,540.0,23038.0,27981.0,495.0,2726.0,985.0,45.0,3.0,4.0,2.0,2.0,4.0,3.0
49499,ESPORTSTMNT03_2631825,Flamengo Esports,1867,0,1,12.05,0,1.0284,Red,Jayce,Graves,Zeri,Thresh,,12,20,0.0,0.3856,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,11.0,0.0,0.0,2.0,7.0,0.0,3.0,56030.0,1800.6427,3387.8307,3264.3599,85.0,2.7317,35.0,1.1248,46.0,174.0,5.5919,52976,32555.0,1046.2239,51420.0,-0.0882093,,813.0,166.0,,,31.4622,15106.0,17231.0,298.0,16096.0,17502.0,330.0,-990.0,-271.0,-32.0,2.0,4.0,2.0,2.0,2.0,2.0,23038.0,27981.0,495.0,25764.0,28966.0,540.0,-2726.0,-985.0,-45.0,2.0,4.0,3.0,3.0,4.0,2.0
49570,ESPORTSTMNT03_2631856,RED Canids,1835,0,1,12.05,0,0.9482,Blue,Jayce,Zeri,Vex,Gnar,Syndra,8,21,1.0,0.2616,0.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,9.0,1.0,0.0,4.0,5.0,0.0,1.0,52280.0,1709.4278,2974.4305,2386.7575,91.0,2.9755,35.0,1.1444,40.0,198.0,6.4741,47775,27680.0,905.0681,46630.0,-0.19018,,753.0,208.0,,,31.4223,15454.0,18202.0,343.0,15204.0,18488.0,351.0,250.0,-286.0,-8.0,1.0,1.0,0.0,0.0,0.0,1.0,23484.0,29109.0,524.0,22984.0,28463.0,528.0,500.0,646.0,-4.0,2.0,3.0,0.0,0.0,0.0,2.0
49571,ESPORTSTMNT03_2631856,paiN Gaming,1835,1,1,12.05,0,0.9482,Red,Caitlyn,Jinx,Lee Sin,Camille,Viktor,21,8,0.0,0.6866,1.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0,5.0,4.0,1.0,0.0,66761.0,2182.921,2939.4114,2348.5668,113.0,3.6948,38.0,1.2425,48.0,255.0,8.3379,61450,41355.0,1352.2071,56430.0,0.19018,,822.0,228.0,,,34.3324,15204.0,18488.0,351.0,15454.0,18202.0,343.0,-250.0,286.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,22984.0,28463.0,528.0,23484.0,29109.0,524.0,-500.0,-646.0,4.0,0.0,0.0,2.0,2.0,3.0,0.0
